B B
C1=CN=NNC1 C1=[CH:1]CNN=N1
C1=CN=NNC1 C1=[CH:1]N=NNC1
C1=CN=NNC1 C1=[CH:1][CH2:1]NN=N1
C1=CN=NNC1 C1NN=N[CH:1]=[CH:1]1
C1=CN=NNC=N1 C1=CN=[CH:1]NN=N1
C1=CN=NNCC1 C1=CN=NN[CH2:1]C1
C1=CN=NNCC1 C1=CN=N[NH:1]CC1
C1=CN=NNCC1 C1=C[CH2:1]CNN=N1
C1=CN=NOC1 C1=C[CH2:1]ON=N1
C1=CN=NOC1 C1=[CH:1]CON=N1
C1=CN=NOC1 C1=[CH:1]N=NOC1
C1=CN=NOC1 C1=[CH:1][CH2:1]ON=N1
C1=CN=NOCC1 C1=CN=NO[CH2:1]C1
C1=CN=NOCC1 C1=C[CH2:1]CON=N1
C1=CN=NP=C1 C1=[CH:1]C=PN=N1
C1=CN=NSC1 C1=C[CH2:1]SN=N1
C1=CN=NSC1 C1=[CH:1]CSN=N1
C1=CN=NSC1 C1=[CH:1]N=NSC1
C1=CN=NSC1 C1=[CH:1][CH2:1]SN=N1
C1=CN=NSCC1 C1=CN=NS[CH2:1]C1
C1=CN=NSCC1 C1=C[CH2:1]CSN=N1
C1=CN=NSCC1 C1=C[CH2:1][CH2:1]SN=N1
C1=CN=NSCC1 C1=[CH:1]N=NSCC1
C1=CN=N[SH]=C1 C1=C[CH:1]=[SH]N=N1
C1=CN=N[SH]=C1 C1=[CH:1][CH:1]=[SH]N=N1
C1=CN=N[SH]=C1 C1=[SH]N=NC=[CH:1]1
C1=CN=PC=C1 C1=CP=N[CH:1]=C1
C1=CN=PC=C1 C1=C[CH:1]=CN=P1
C1=CN=PN=C1 C1=CN=[P:1]N=C1
C1=CN=PN=C1 C1=C[CH:1]=NP=N1
C1=CN=PN=C1 C1=NP=N[CH:1]=C1
C1=CN=PN=C1 C1=NP=N[CH:1]=[CH:1]1
C1=CN=PN=C1 C1=[CH:1]C=NP=N1
C1=CN=PN=C1 C1=[CH:1][CH:1]=NP=N1
C1=CN=S=N1 C1=[CH:1]N=S=N1
C1=CN=S=N1 N1=S=N[CH:1]=[CH:1]1
C1=CN=S=NC1 C1=CN=[S:1]=NC1
C1=CN=S=NC1 C1=[CH:1]CN=S=N1
C1=CN=[NH+]C1 C1=[CH:1]C[NH+]=N1
C1=CN=[NH+]C=C1 C1=CN=[NH+:1]C=C1
C1=CN=[NH+]C=C1 C1=CN=[NH+:1][CH:1]=C1
C1=CN=[NH+]C=C1 C1=CN=[NH+][CH:1]=C1
C1=CN=[NH+]C=C1 C1=C[CH:1]=CN=[NH+]1
C1=CN=[NH+]C=C1 C1=C[CH:1]=C[NH+]=N1
C1=CN=[NH+]C=C1 C1=C[NH+]=N[CH:1]=C1
C1=CN=[NH+]C=C1 C1=[CH:1][CH:1]=C[NH+]=N1
C1=CN=[NH+]CC1 C1=[CH:1]CC[NH+]=N1
C1=CN=[NH+][N-]C1 C1=C[CH2:1][N-][NH+]=N1
C1=CN=[NH+][N-]C1 C1=[CH:1]C[N-][NH+]=N1
C1=CN=[NH+][N-]C1 C1=[CH:1][CH2:1][N-][NH+]=N1
C1=CN=[SH]C1 C1=C[CH2:1][SH]=N1
C1=CN=[SH]C1 C1=[CH:1]C[SH]=N1
C1=CN=[SH]C1 C1=[CH:1]N=[SH]C1
C1=CN=[SH]C1 C1=[CH:1][CH2:1][SH]=N1
C1=CN=[SH]C1 C1[SH]=N[CH:1]=[CH:1]1
C1=CN=[SH]C=C1 C1=CN=[SH][CH:1]=C1
C1=CN=[SH]C=C1 C1=C[CH:1]=CN=[SH]1
C1=CN=[SH]C=C1 C1=C[CH:1]=C[SH]=N1
C1=CN=[SH]C=C1 C1=C[CH:1]=[CH:1][SH]=N1
C1=CN=[SH]N=C1 C1=N[SH]=NC=[CH:1]1
C1=CN=[SH]N=C1 C1=N[SH]=N[CH:1]=C1
C1=CN=[SH]N=C1 C1=N[SH]=N[CH:1]=[CH:1]1
C1=CN=[SH][SH]=C1 C1=[SH][SH]=NC=[CH:1]1
C1=CN=[SiH][SiH]=C1 C1=[CH:1]C=[SiH][SiH]=N1
C1=CNC1 C1=C[CH2:1]N1
C1=CNC1 C1=C[NH:1]C1
C1=CNC1 C1=C[NH:1][CH2:1]1
C1=CNC1 C1=[CH:1]CN1
C1=CNC1 C1=[CH:1]NC1
C1=CNC1 C1=[CH:1][CH2:1]N1
C1=CNC1 C1=[CH:1][NH:1]C1
C1=CNC1 C1N[CH:1]=[CH:1]1
C1=CNC=CC1 C1=CNC=[CH:1]C1
C1=CNC=CC1 C1=CN[CH:1]=CC1
C1=CNC=CC1 C1=CN[CH:1]=[CH:1]C1
C1=CNC=CC1 C1=C[CH2:1]C=CN1
C1=CNC=CC1 C1=C[CH2:1][CH:1]=CN1
C1=CNC=CC1 C1=C[NH:1]C=CC1
C1=CNC=CC1 C1=C[NH:1][CH:1]=CC1
C1=CNC=CC=NC=CCNCC=CN=C1 C1=CN=CC=[CH:1][NH:1][CH:1]=CC=NC=CCNC1
C1=CNC=CC=NC=CCNCC=CN=C1 C1=CNC=CC=N[CH:1]=CCNCC=CN=C1
C1=CNC=CC=NC=CCNCC=CN=C1 C1=CNC=C[CH:1]=NC=CCNCC=CN=C1
C1=CNC=CC=NC=CCNCC=CN=C1 C1=CNC=C[CH:1]=[N:1][CH:1]=CCNCC=CN=C1
C1=CNC=CC=NC=CCNCC=CN=C1 C1=CNC=[CH:1]C=NC=CCNCC=CN=C1
C1=CNC=CC=NC=CCNCC=CN=C1 C1=CN[CH:1]=CC=NC=CCNCC=CN=C1
C1=CNC=CCC1 C1=CNC=C[CH2:1]C1
C1=CNC=CCC1 C1=CNC=[CH:1]CC1
C1=CNC=CCC1 C1=CNC=[CH:1][CH2:1]C1
C1=CNC=CCC1 C1=CN[CH:1]=CCC1
C1=CNC=CCC1 C1=CN[CH:1]=[CH:1]CC1
C1=CNC=CCC1 C1=C[CH2:1][CH2:1]C=CN1
C1=CNC=CCC1 C1=C[NH:1]C=CCC1
C1=CNC=CCC1 C1=C[NH:1][CH:1]=CCC1
C1=CNC=CCNCCC1 C1=CNC=[CH:1]CNCCC1
C1=CNC=CCOCCOC1 C1=CNC=[CH:1]COCCOC1
C1=CNC=CN1 C1=CN[CH:1]=CN1
C1=CNC=CN1 C1=CN[CH:1]=[CH:1]N1
C1=CNC=CN1 C1=C[NH:1]C=CN1
C1=CNC=CN1 C1=C[NH:1][CH:1]=CN1
C1=CNC=CN=C1 C1=CNC=C[CH:1]=N1
C1=CNC=CN=C1 C1=CNC=[CH:1]C=N1
C1=CNC=CN=C1 C1=CNC=[CH:1]N=C1
C1=CNC=CN=C1 C1=CN[CH:1]=CC=N1
C1=CNC=CN=C1 C1=CN[CH:1]=CN=C1
C1=CNC=CN=C1 C1=CN[CH:1]=[CH:1]C=N1
C1=CNC=CN=C1 C1=CN[CH:1]=[CH:1]N=C1
C1=CNC=CN=C1 C1=C[NH:1]C=CN=C1
C1=CNC=CN=C1 C1=C[NH:1][CH:1]=CC=N1
C1=CNC=CN=C1 C1=C[NH:1][CH:1]=CN=C1
C1=CNC=CN=CC=CNC=CN=C1 C1=CNC=CN=C[CH:1]=CNC=CN=C1
C1=CNC=CN=N1 C1=CNC=[CH:1]N=N1
C1=CNC=CNC1 C1=CNC=C[NH:1]C1
C1=CNC=CNC1 C1=CNC=[CH:1]NC1
C1=CNC=CNC1 C1=CNC[CH:1]=CN1
C1=CNC=CNC1 C1=CN[CH2:1]C=CN1
C1=CNC=CNC1 C1=CN[CH:1]=CCN1
C1=CNC=CNC1 C1=CN[CH:1]=CNC1
C1=CNC=CNC1 C1=CN[CH:1]=[CH:1]NC1
C1=CNC=CNC1 C1=C[NH:1]C=CNC1
C1=CNC=CNC1 C1=C[NH:1][CH:1]=CCN1
C1=CNC=CNCCCNCCNC1 C1=CNCCCNCCNC[CH:1]=CN1
C1=CNC=COC1 C1=COCC=[CH:1]N1
C1=CNC=COC1 C1=COC[CH:1]=CN1
C1=CNC=COC1 C1=CO[CH2:1]C=CN1
C1=CNC=COC1 C1=C[NH:1]C=COC1
C1=CNC=COC1 C1=C[NH:1][CH:1]=CCO1
C1=CNC=CSC1 C1=CN[CH:1]=CSC1
C1=CNC=CSC1 C1=CSCC=[CH:1]N1
C1=CNC=CSC1 C1=CSC[CH:1]=CN1
C1=CNC=CSC1 C1=CS[CH2:1]C=CN1
C1=CNC=NC1 C1=CN[CH:1]=NC1
C1=CNC=NC1 C1=C[CH2:1]N=CN1
C1=CNC=NC1 C1=C[NH:1]C=NC1
C1=CNC=NC1 C1=C[NH:1][CH:1]=NC1
C1=CNC=NC1 C1=NCC=[CH:1]N1
C1=CNC=NC1 C1=NCC=[CH:1][NH:1]1
C1=CNC=NC1 C1=NC[CH:1]=CN1
C1=CNC=NC1 C1=NC[CH:1]=[CH:1]N1
C1=CNC=NC1 C1=N[CH2:1][CH:1]=CN1
C1=CNC=NC=N1 C1=CN[CH:1]=NC=N1
C1=CNC=NCC1 C1=CNC=N[CH2:1]C1
C1=CNC=NCC1 C1=CN[CH:1]=NCC1
C1=CNC=NCC1 C1=C[CH2:1]CN=CN1
C1=CNC=NCC1 C1=C[NH:1]C=NCC1
C1=CNC=NCC1 C1=NCCC=[CH:1]N1
C1=CNC=NCC1 C1=NCCC=[CH:1][NH:1]1
C1=CNC=NCC1 C1=NCC[CH:1]=CN1
C1=CNC=NCC1 C1=NCC[CH:1]=[CH:1]N1
C1=CNC=NN=C1 C1=CN[CH:1]=NN=C1
C1=CNC=NN=C1 C1=C[NH:1]C=NN=C1
C1=CNC=NN=C1 C1=C[NH:1][CH:1]=NN=C1
C1=CNC=NN=C1 C1=NN=C[CH:1]=CN1
C1=CNC=NNC1 C1=C[CH2:1]NN=CN1
C1=CNC=NNC1 C1=NNC[CH:1]=CN1
C1=CNC=PC1 C1=CN[CH:1]=PC1
C1=CNC=[NH+]C1 C1=CNC=[NH+:1]C1
C1=CNC=[NH+]C1 C1=C[NH:1]C=[NH+]C1
C1=CNC=[NH+]C1 C1=[NH+]CC=[CH:1]N1
C1=CNC=[SH]C1 C1=CN[CH:1]=[SH]C1
C1=CNC=[SH]C1 C1=[SH]CC=[CH:1]N1
C1=CNC=[SH]C1 C1=[SH]C[CH:1]=CN1
C1=CNC=[SH]C1 C1=[SH]C[CH:1]=[CH:1]N1
C1=CNCC1 C1=CN[CH2:1]C1
C1=CNCC1 C1=C[CH2:1]CN1
C1=CNCC1 C1=C[CH2:1][CH2:1]N1
C1=CNCC1 C1=C[NH:1]CC1
C1=CNCC1 C1=C[NH:1][CH2:1]C1
C1=CNCC1 C1=C[NH:1][CH2:1][CH2:1]1
C1=CNCC1 C1=[CH:1]CCN1
C1=CNCC1 C1=[CH:1]NCC1
C1=CNCC1 C1=[CH:1][CH2:1]CN1
C1=CNCC1 C1=[CH:1][NH:1]CC1
C1=CNCC1 C1C[CH:1]=[CH:1]N1
C1=CNCC1 C1C[NH:1][CH:1]=[CH:1]1
C1=CNCC=CCCNC=C1 C1=CNCCC=C[CH2:1]NC=C1
C1=CNCC=CCNCC1 C1=CCNCC[CH:1]=CNC1
C1=CNCC=CCNCC1 C1=CCN[CH:1]=CCCNC1
C1=CNCC=CCNCC1 C1=CCN[CH:1]=[CH:1]CCNC1
C1=CNCC=CCOCC1 C1=CN[CH2:1]C=CCOCC1
C1=CNCC=CN=C1 C1=CN=CC=[CH:1]NC1
C1=CNCC=CNC1 C1=CN[CH2:1]C=CNC1
C1=CNCC=N1 C1=CNC[CH:1]=N1
C1=CNCC=N1 C1=CN[CH2:1]C=N1
C1=CNCC=N1 C1=CN[CH2:1][CH:1]=N1
C1=CNCC=N1 C1=C[NH:1]CC=N1
C1=CNCC=N1 C1=C[NH:1][CH2:1]C=N1
C1=CNCC=N1 C1=NC=[CH:1]NC1
C1=CNCC=N1 C1=NC=[CH:1][NH:1]C1
C1=CNCC=N1 C1=NC=[CH:1][NH:1][CH2:1]1
C1=CNCC=N1 C1=N[CH:1]=CNC1
C1=CNCC=N1 C1=N[CH:1]=[CH:1]NC1
C1=CNCC=NC1 C1=CNC[CH:1]=NC1
C1=CNCC=NC1 C1=CN[CH2:1]C=NC1
C1=CNCC=NC1 C1=CN[CH2:1][CH:1]=NC1
C1=CNCC=NC1 C1=C[CH2:1]N=CCN1
C1=CNCC=NC1 C1=C[NH:1]CC=NC1
C1=CNCC=NC1 C1=NCC=[CH:1]NC1
C1=CNCC=NC1 C1=NC[CH:1]=CNC1
C1=CNCC=NC1 C1=NC[CH:1]=[CH:1]NC1
C1=CNCC=NCC1 C1=CN[CH2:1]C=NCC1
C1=CNCC=NCCC1 C1=CN[CH2:1]C=NCCC1
C1=CNCCC1 C1=CNC[CH2:1]C1
C1=CNCCC1 C1=CN[CH2:1]CC1
C1=CNCCC1 C1=CN[CH2:1][CH2:1]C1
C1=CNCCC1 C1=C[CH2:1]CCN1
C1=CNCCC1 C1=C[CH2:1][CH2:1]CN1
C1=CNCCC1 C1=C[CH2:1][CH2:1][CH2:1]N1
C1=CNCCC1 C1=C[NH:1]CCC1
C1=CNCCC1 C1=C[NH:1][CH2:1]CC1
C1=CNCCC1 C1=C[NH:1][CH2:1][CH2:1]C1
C1=CNCCC1 C1=[CH:1]CCCN1
C1=CNCCC1 C1=[CH:1]NCCC1
C1=CNCCC1 C1=[CH:1][CH2:1]CCN1
C1=CNCCC1 C1=[CH:1][NH:1]CCC1
C1=CNCCC1 C1CN[CH:1]=[CH:1]C1
C1=CNCCC1 C1[CH2:1][CH:1]=[CH:1][NH:1][CH2:1]1
C1=CNCCC=N1 C1=CNCC[CH:1]=N1
C1=CNCCC=N1 C1=CNC[CH2:1]C=N1
C1=CNCCC=N1 C1=CNC[CH2:1][CH:1]=N1
C1=CNCCC=N1 C1=CN[CH2:1]CC=N1
C1=CNCCC=N1 C1=CN[CH2:1][CH2:1]C=N1
C1=CNCCC=N1 C1=C[NH:1]CCC=N1
C1=CNCCC=N1 C1=C[NH:1][CH2:1][CH2:1]C=N1
C1=CNCCC=N1 C1=NC=[CH:1]NCC1
C1=CNCCC=N1 C1=NC=[CH:1][NH:1]CC1
C1=CNCCC=N1 C1=N[CH:1]=CNCC1
C1=CNCCC=N1 C1=N[CH:1]=[CH:1]NCC1
C1=CNCCC=N1 C1[CH2:1][CH:1]=[N:1][CH:1]=[CH:1][NH:1]1
C1=CNCCC=NC1 C1=CNCC[CH:1]=NC1
C1=CNCCC=NCC1 C1=C[CH2:1]CN=CCCN1
C1=CNCCCC1 C1=CNCC[CH2:1]C1
C1=CNCCCC1 C1=CNC[CH2:1]CC1
C1=CNCCCC1 C1=CNC[CH2:1][CH2:1]C1
C1=CNCCCC1 C1=CN[CH2:1]CCC1
C1=CNCCCC1 C1=CN[CH2:1][CH2:1]CC1
C1=CNCCCC1 C1=CN[CH2:1][CH2:1][CH2:1]C1
C1=CNCCCC1 C1=C[CH2:1]CCCN1
C1=CNCCCC1 C1=C[CH2:1][CH2:1]CCN1
C1=CNCCCC1 C1=C[CH2:1][CH2:1][CH2:1]CN1
C1=CNCCCC1 C1=C[NH:1]CCCC1
C1=CNCCCC1 C1=C[NH:1][CH2:1]CCC1
C1=CNCCCC1 C1=C[NH:1][CH2:1][CH2:1]CC1
C1=CNCCCC1 C1=[CH:1]CCCCN1
C1=CNCCCC1 C1=[CH:1]NCCCC1
C1=CNCCCC1 C1=[CH:1][CH2:1]CCCN1
C1=CNCCCC1 C1=[CH:1][NH:1]CCCC1
C1=CNCCCC1 C1CC[CH:1]=[CH:1]NC1
C1=CNCCCC1 C1[CH2:1][CH2:1][CH:1]=[CH:1][NH:1][CH2:1]1
C1=CNCCCC1 C1[CH2:1][CH:1]=[CH:1][NH:1][CH2:1][CH2:1]1
C1=CNCCCC=N1 C1=NC=[CH:1]NCCC1
C1=CNCCCC=N1 C1=N[CH:1]=CNCCC1
C1=CNCCCC=N1 C1=N[CH:1]=[CH:1]NCCC1
C1=CNCCCC=NCC1 C1=CNCCCC=N[CH2:1]C1
C1=CNCCCC=NCCOC1 C1=CNCCCC=N[CH2:1]COC1
C1=CNCCCC=NCCOC1 C1=CNCCC[CH:1]=NCCOC1
C1=CNCCCC=NCCOC1 C1=CNCC[CH2:1]C=NCCOC1
C1=CNCCCCC1 C1=CNCCC[CH2:1]C1
C1=CNCCCCC1 C1=CNCC[CH2:1]CC1
C1=CNCCCCC1 C1=CNCC[CH2:1][CH2:1]C1
C1=CNCCCCC1 C1=CNC[CH2:1]CCC1
C1=CNCCCCC1 C1=CN[CH2:1]CCCC1
C1=CNCCCCC1 C1=C[CH2:1]CCCCN1
C1=CNCCCCC1 C1=C[NH:1]CCCCC1
C1=CNCCCCC1 C1=C[NH:1][CH2:1]CCCC1
C1=CNCCCCC1 C1=[CH:1]CCCCCN1
C1=CNCCCCC1 C1=[CH:1]NCCCCC1
C1=CNCCCCC1 C1=[CH:1][NH:1]CCCCC1
C1=CNCCCCC1 C1CCN[CH:1]=[CH:1]CC1
C1=CNCCCCC=NCCOC1 C1=CNCCC[CH2:1]C=NCCOC1
C1=CNCCCCCC1 C1=CNCCCC[CH2:1]C1
C1=CNCCCCCC1 C1=CNCCC[CH2:1]CC1
C1=CNCCCCCC1 C1=CNCCC[CH2:1][CH2:1]C1
C1=CNCCCCCC1 C1=CN[CH2:1]CCCCC1
C1=CNCCCCCC1 C1=C[CH2:1]CCCCCN1
C1=CNCCCCCC1 C1=C[NH:1]CCCCCC1
C1=CNCCCCCC1 C1=[CH:1]CCCCCCN1
C1=CNCCCCCC1 C1=[CH:1]NCCCCCC1
C1=CNCCCCCC1 C1CCC[CH:1]=[CH:1]NCC1
C1=CNCCCCCCC1 C1=C[CH2:1]CCCCCCN1
C1=CNCCCCCCC1 C1=C[NH:1]CCCCCCC1
C1=CNCCCCCCC1 C1=[CH:1]CCCCCCCN1
C1=CNCCCCCCC1 C1=[CH:1]NCCCCCCC1
C1=CNCCCCCCC1 C1CCC[CH2:1][CH:1]=[CH:1]NCC1
C1=CNCCCCCCCC1 C1=C[NH:1]CCCCCCCC1
C1=CNCCCCCCCC1 C1=[CH:1]CCCCCCCCN1
C1=CNCCCCCCCC1 C1CCCC[NH:1][CH:1]=[CH:1]CCC1
C1=CNCCCCCCCCC1 C1=C[NH:1]CCCCCCCCC1
C1=CNCCCCCCCCC1 C1=[CH:1]CCCCCCCCCN1
C1=CNCCCCCCCCC1 C1CCCC[CH:1]=[CH:1][NH:1]CCCC1
C1=CNCCCCCCCCCCNC1 C1=CNCCCCCCCCCC[NH:1]C1
C1=CNCCCCCCOCCCC1 C1=CNCCCCCCO[CH2:1]CCC1
C1=CNCCCCCN1 C1=CNCC[CH2:1]CCN1
C1=CNCCCCCN1 C1=CNC[CH2:1]CCCN1
C1=CNCCCCCNCCOC1 C1=CNCCCCC[NH:1]CCOC1
C1=CNCCCCCOC=C1 C1=CNCC[CH2:1]CCOC=C1
C1=CNCCCCCOCCC1 C1=CNCCCCCO[CH2:1]CC1
C1=CNCCCCCOCCC1 C1=C[NH:1]CCCCCOCCC1
C1=CNCCCCN1 C1=CNC[CH2:1]CCN1
C1=CNCCCCN1 C1=[CH:1]NCCCCN1
C1=CNCCCCNC1 C1=CN[CH2:1]CCCNC1
C1=CNCCCCNC1 C1=[CH:1]NCCCCNC1
C1=CNCCCCNCC1 C1=CNC[CH2:1]CCNCC1
C1=CNCCCCNCC1 C1=[CH:1]CCNCCCCN1
C1=CNCCCCNCC1 C1=[CH:1]NCCCCNCC1
C1=CNCCCCNCC1 C1CCN[CH:1]=[CH:1]CCNC1
C1=CNCCCCNCCCOC1 C1=CNCCCC[NH:1]CCCOC1
C1=CNCCCCNCCOC1 C1=CNCCCC[NH:1]CCOC1
C1=CNCCCCNCCOC1 C1=C[NH:1]CCCCNCCOC1
C1=CNCCCCOCC1 C1=CNC[CH2:1]CCOCC1
C1=CNCCCCOCCOC=C1 C1=CNCCCCOCCO[CH:1]=C1
C1=CNCCCCSC=C1 C1=CNCC[CH2:1]CSC=C1
C1=CNCCCCSCC1 C1=CNC[CH2:1]CCSCC1
C1=CNCCCN1 C1=CNC[CH2:1]CN1
C1=CNCCCN1 C1=CN[CH2:1]CCN1
C1=CNCCCN1 C1=CN[CH2:1][CH2:1]CN1
C1=CNCCCN1 C1=C[NH:1]CCCN1
C1=CNCCCN1 C1=C[NH:1][CH2:1]CCN1
C1=CNCCCN1 C1=[CH:1]NCCCN1
C1=CNCCCN1 C1=[CH:1][NH:1]CCCN1
C1=CNCCCN1 C1CN[CH:1]=[CH:1]NC1
C1=CNCCCN=C1 C1=CNCC[CH2:1]N=C1
C1=CNCCCN=C1 C1=CNC[CH2:1]CN=C1
C1=CNCCCN=C1 C1=CN[CH2:1]CCN=C1
C1=CNCCCN=C1 C1=C[CH:1]=NCCCN1
C1=CNCCCN=C1 C1=C[NH:1]CCCN=C1
C1=CNCCCN=C1 C1=C[NH:1][CH2:1]CCN=C1
C1=CNCCCN=C1 C1=NCCCNC=[CH:1]1
C1=CNCCCN=CCC1 C1=NCCCNC=[CH:1]CC1
C1=CNCCCNC1 C1=CNCCC[NH:1]C1
C1=CNCCCNC1 C1=CNCC[CH2:1]NC1
C1=CNCCCNC1 C1=CNCC[CH2:1][NH:1]C1
C1=CNCCCNC1 C1=CNC[CH2:1]CNC1
C1=CNCCCNC1 C1=CN[CH2:1]CCNC1
C1=CNCCCNC1 C1=C[CH2:1]NCCCN1
C1=CNCCCNC1 C1=C[NH:1]CCCNC1
C1=CNCCCNC1 C1=[CH:1]CNCCCN1
C1=CNCCCNC1 C1=[CH:1]NCCCNC1
C1=CNCCCNC1 C1=[CH:1][CH2:1]NCCCN1
C1=CNCCCNC1 C1CNC[CH:1]=[CH:1]NC1
C1=CNCCCNCCC1 C1=CNCCCNC[CH2:1]C1
C1=CNCCCNCCCNC1 C1=C[CH2:1]NCCCNCCCN1
C1=CNCCCNCCCNC1 C1=[CH:1]NCCCNCCCNC1
C1=CNCCCNCCCNC1 C1CNCCCN[CH2:1][CH:1]=[CH:1]NC1
C1=CNCCCNCCNC1 C1=CN[CH2:1]CCNCCNC1
C1=CNCCCNCCNC1 C1=C[NH:1]CCCNCCNC1
C1=CNCCCNCCNC1 C1=C[NH:1][CH2:1]CCNCCNC1
C1=CNCCCNCCNCCCN1 C1=[CH:1]NCCCNCCNCCCN1
C1=CNCCCNCCOCCNSNCC1 C1=C[NH:1]CCCNCCOCCNSNCC1
C1=CNCCCOC1 C1=CNC[CH2:1]COC1
C1=CNCCCOC1 C1=CN[CH2:1]CCOC1
C1=CNCCCOC1 C1=C[CH2:1]OCCCN1
C1=CNCCCOC1 C1=C[NH:1]CCCOC1
C1=CNCCCOCC1 C1=[CH:1]NCCCOCC1
C1=CNCCCOCCC1 C1=C[NH:1]CCCOCCC1
C1=CNCCCOCOC=C1 C1=CNC[CH2:1]COCOC=C1
C1=CNCCCSC1 C1=[CH:1]CSCCCN1
C1=CNCCCSC1 C1=[CH:1]NCCCSC1
C1=CNCCCSC1 C1CN[CH:1]=[CH:1]CSC1
C1=CNCCN1 C1=CN[CH2:1]CN1
C1=CNCCN1 C1=CN[CH2:1][CH2:1]N1
C1=CNCCN1 C1=C[NH:1]CCN1
C1=CNCCN1 C1=C[NH:1][CH2:1]CN1
C1=CNCCN1 C1=C[NH:1][CH2:1][CH2:1]N1
C1=CNCCN1 C1=[CH:1]NCCN1
C1=CNCCN1 C1=[CH:1][NH:1]CCN1
C1=CNCCN1 C1CN[CH:1]=[CH:1]N1
C1=CNCCN=C1 C1=CNC[CH2:1]N=C1
C1=CNCCN=C1 C1=CN[CH2:1]CN=C1
C1=CNCCN=C1 C1=CN[CH2:1][CH2:1]N=C1
C1=CNCCN=C1 C1=C[CH:1]=NCCN1
C1=CNCCN=C1 C1=C[NH:1]CCN=C1
C1=CNCCN=C1 C1=C[NH:1][CH2:1]CN=C1
C1=CNCCN=C1 C1=NCCNC=[CH:1]1
C1=CNCCN=C1 C1=NCCN[CH:1]=C1
C1=CNCCN=C1 C1=NCCN[CH:1]=[CH:1]1
C1=CNCCN=C1 C1=NCC[NH:1][CH:1]=C1
C1=CNCCN=C1 C1=[CH:1][CH:1]=NCCN1
C1=CNCCN=C1 C1[CH2:1][N:1]=[CH:1][CH:1]=[CH:1][NH:1]1
C1=CNCCN=CC=CNCCN=C1 C1=CNCCN=C[CH:1]=CNCCN=C1
C1=CNCCN=CCC1 C1=CNCCN=C[CH2:1]C1
C1=CNCCN=CCC1 C1=C[CH2:1]CC=NCCN1
C1=CNCCN=CCN1 C1=NCCNC=[CH:1]NC1
C1=CNCCN=N1 C1=[CH:1]N=NCCN1
C1=CNCCNC1 C1=CNCC[NH:1]C1
C1=CNCCNC1 C1=CNC[CH2:1]NC1
C1=CNCCNC1 C1=CNC[CH2:1][NH:1]C1
C1=CNCCNC1 C1=CN[CH2:1]CNC1
C1=CNCCNC1 C1=CN[CH2:1][CH2:1]NC1
C1=CNCCNC1 C1=C[CH2:1]NCCN1
C1=CNCCNC1 C1=C[CH2:1][NH:1]CCN1
C1=CNCCNC1 C1=C[NH:1]CCNC1
C1=CNCCNC1 C1=C[NH:1][CH2:1]CNC1
C1=CNCCNC1 C1=[CH:1]CNCCN1
C1=CNCCNC1 C1=[CH:1]NCCNC1
C1=CNCCNC1 C1=[CH:1][CH2:1]NCCN1
C1=CNCCNC1 C1=[CH:1][NH:1]CCNC1
C1=CNCCNC1 C1CN[CH:1]=[CH:1]CN1
C1=CNCCNC=C1 C1=CNCC[NH:1]C=C1
C1=CNCCNC=C1 C1=CNC[CH2:1]NC=C1
C1=CNCCNC=CCNCCN=C1 C1=CNCCNC=C[CH2:1]NCCN=C1
C1=CNCCNCC1 C1=CNCCN[CH2:1]C1
C1=CNCCNCC1 C1=CNCC[NH:1]CC1
C1=CNCCNCC1 C1=CN[CH2:1]CNCC1
C1=CNCCNCC1 C1=C[CH2:1]CNCCN1
C1=CNCCNCC1 C1=[CH:1]CCNCCN1
C1=CNCCNCC1 C1=[CH:1]NCCNCC1
C1=CNCCNCC1 C1CN[CH:1]=[CH:1]CCN1
C1=CNCCNCCC1 C1=CNCCNC[CH2:1]C1
C1=CNCCNCCC1 C1=CNC[CH2:1]NCCC1
C1=CNCCNCCC1 C1=CN[CH2:1]CNCCC1
C1=CNCCNCCC1 C1=C[NH:1]CCNCCC1
C1=CNCCNCCC1 C1=[CH:1]CCCNCCN1
C1=CNCCNCCC1 C1=[CH:1]NCCNCCC1
C1=CNCCNCCC1 C1CNCCN[CH:1]=[CH:1]C1
C1=CNCCNCCCC1 C1=CNC[CH2:1]NCCCC1
C1=CNCCNCCCC1 C1=[CH:1]CCCCNCCN1
C1=CNCCNCCCNCCN=C1 C1=NCCNCCCNCCN[CH:1]=C1
C1=CNCCNCCCNCCNC1 C1=C[CH2:1]NCCNCCCNCCN1
C1=CNCCNCCCNCCNC1 C1=[CH:1]NCCNCCCNCCNC1
C1=CNCCNCCCNCCNC1 C1CNCCN[CH:1]=[CH:1][CH2:1]NCCNC1
C1=CNCCNCCN1 C1=CNCC[NH:1]CCN1
C1=CNCCNCCN1 C1=CNC[CH2:1]NCCN1
C1=CNCCNCCN1 C1=[CH:1]NCCNCCN1
C1=CNCCNCCNCC=N1 C1=CNCCNC[CH2:1]NCC=N1
C1=CNCCNCCNCCN1 C1=[CH:1]NCCNCCNCCN1
C1=CNCCNCCNCCNC1 C1=C[CH2:1]NCCNCCNCCN1
C1=CNCCNCCNCCNC1 C1=[CH:1]NCCNCCNCCNC1
C1=CNCCNCCNCCNC1 C1CNCCN[CH2:1][CH:1]=[CH:1]NCCN1
